hate,palabra
2,some
2,people
2,such
2,faggots?
2,Like
2,were
2,you
2,born
2,that
2,way
2,or
2,are
2,you
2,just
2,that
2,big
2,of
2,a
2,douche
2,bag.
0,Why
0,are
0,there
0,so
0,many
0,hoes?
0,Why
0,are
0,you
0,the
0,only
0,thick
0,character
0,in
0,the
0,game?
0,Why
0,I
0,gotta
0,play
0,a
0,skinny
0,bitch?
0,@KimKardashian
0,Why
0,beg
0,for
0,nudes
0,when
0,you
0,could
0,fuck
0,that
0,bitch
0,and
0,make
0,a
0,video.
0,Staring
0,yourself
0,and
0,you
0,get
0,some
0,"booty,"
0,win
0,win.
0,Why
0,bitches
0,act
0,like
0,I
0,CAN'T
0,READ
0,or
0,like
0,words
0,don't
0,have
0,a
0,meaning.
0,Why
0,bitches
0,get
0,so
0,hype
0,an
0,mad
0,when
0,u
0,asked
0,if
0,they
0,suck
0,dick
0,like
0,yes
0,or
0,no
0,telly
0,tubby
1,Why
1,bitches
1,quick
1,to
1,have
1,a
1,nigga
1,"baby,"
1,then
1,be
1,suprised
1,when
1,she
1,taking
1,care
1,of
1,it
1,by
1,herself?
1,Why
1,black
1,girls
1,gotta
1,be
1,thots?
1,Ain't
1,nobody
1,bringing
1,up
1,the
1,fat
1,white
1,hoe
1,you
1,fucked
1,back
1,in
1,middle
1,school.
1,#LoveOurWomen
0,Why
0,can't
0,I
0,have
0,colored
0,eyes
0,like
0,my
0,siblings
0,&#128557;&#128557;
0,Why
0,can't
0,there
0,be
0,bomb
0,single
0,bitches
0,available
0,on
0,tap?
0,Why
0,can't
0,you
0,be
0,humble
0,like
0,your
0,moms
0,and
0,not
0,hoes
0,Why
0,did
0,you
0,release
0,my
0,nudes
0,you
0,cunt...?
0,@sickgirl12345
0,http://t.co/Nn4OdiZR8l
1,Why
1,do
1,I
1,have
1,the
1,worst
1,BM
1,in
1,the
1,world
1,smh
1,this
1,bitch
1,the
1,devil
1,!
0,Why
0,do
0,I
0,play
0,these
0,scary
0,PC
0,games?
0,Cuz
0,im
0,not
0,a
0,pussy
0,and
0,i
0,like
0,being
0,scared
0,shitless
0,Why
0,do
0,bitches
0,come
0,to
0,school
0,wearing
0,stripper
0,heels
0,to
0,school
0,&#128563;&#128530;
0,makes
0,no
0,sense!!
0,&#128096;&#128581;
0,Why
0,do
0,bitches
0,put
0,fuck
0,a
0,bio
0,in
0,they
0,bio?...
0,technically
0,u
0,still
0,wrote
0,a
0,bio.
0,Why
0,do
0,peeps
0,gotta
0,be
0,mad
0,ghetto
0,nowadays?
0,Smh
0,pull
0,up
0,your
0,pants!
1,Why
1,do
1,people
1,bring
1,their
1,children
1,to
1,the
1,"salon,"
1,this
1,Mexican
1,bitch
1,needs
1,her
1,animals
1,on
1,a
1,leash
1,for
1,real.
1,Why
1,do
1,people
1,use
1,the
1,eggplant
1,Emoji
1,in
1,reference
1,to
1,a
1,dick?
1,If
1,your
1,dick
1,is
1,purple
1,with
1,a
1,green
1,"top,"
1,see
1,a
1,doctor
1,bruh.
3,Why
3,do
3,so
3,many
3,filthy
3,wetback
3,half-breed
3,spic
3,savages
3,live
3,in
3,#LosAngeles?
3,None
3,of
3,them
3,have
3,any
3,right
3,at
3,all
3,to
3,be
3,here.
0,Why
0,do
0,some
0,girls
0,feel
0,the
0,need
0,to
0,be
0,bitches
0,for
0,no
0,reason
0,at
0,all
0,Why
0,do
0,some
0,scandalous
0,niggas
0,and
0,hoes
0,hate
0,on
0,a
0,happy
0,relationship?
0,Just
0,let
0,them
0,be
0,happy
0,"together,"
0,fuck
0,Why
0,do
0,the#teabaggers
0,like
0,this
0,bald
0,asshole
0,complain
0,about
0,how
0,long
0,a
0,bill
0,is?
0,Should
0,we
0,just
0,draw
0,you
0,morons
0,pictures.
0,#morningjoe
0,Why
0,do
0,visiting
0,teams
0,WHINE
0,about
0,right
0,field
0,as
0,if
0,it
0,is
0,longer
0,for
0,their
0,batters.
0,#Yankees
0,#YankeeStadium
0,Why
0,do
0,yall
0,bitches
0,act
0,so
0,childish
0,Why
0,does
0,@Drake
0,like
0,Serena
0,Williams?
0,She
0,looks
0,like
0,a
0,tranny
0,Why
0,does
0,MSNBC
0,have
0,a
0,"""news"""
0,show
0,that
0,is
0,100%
0,opinion
0,&amp;
0,right
0,wing
0,talking
0,points?
0,Joe
0,the
0,nation
0,is
0,with
0,PBO
0,not
0,u
0,teabaggers
0,#morningjoe
0,Why
0,does
0,this
0,bitch
0,on
0,the
0,olympics
0,have
0,a
0,giant
0,band
0,aid
0,on
0,that
0,looks
0,like
0,MIA
0,designed
0,it
0,for
0,american
0,apparel?
2,Why
2,does
2,this
2,faggot
2,in
2,front
2,of
2,me
2,have
2,to
2,get
2,two
2,dozen
2,doughnuts
2,right
2,"now,"
2,get
2,the
2,fuck
2,on
0,Why
0,don't
0,you
0,text
0,your
0,own
0,"mom,"
0,dumb
0,bitch.
0,Why
0,everybody
0,so
0,hype
0,to
0,see
0,these
0,famous
0,people
0,naked
0,y'all
0,hoes
0,just
0,alike
0,they
0,just
0,got
0,money
0,&#128557;
0,Why
0,everybody
0,talking
0,about
0,Rihanna
0,nudes
0,like
0,she
0,super
0,cold
0,naked?
0,Just
0,cuz
0,she
0,famous
0,huh?
0,That
0,hoe
0,built
0,like
0,a
0,bubble
0,gum
0,swirl!!
0,Why
0,give
0,a
0,bitch
0,an
0,inch
0,when
0,she
0,rather
0,have
0,9
0,&#128520;
0,Why
0,give
0,a
0,bitch
0,ur
0,heart
0,when
0,she'd
0,rather
0,have
0,a
0,purse.
0,Why
0,give
0,a
0,bitch
0,an
0,inch
0,when
0,she'd
0,rather
0,have
0,9.
0,These
0,hoes
0,aint
0,loyal
0,#lilwayne
0,Why
0,he
0,try
0,say
0,alexi
0,stole
0,Jo
0,bitch
0,lmao
0,Why
0,hella
0,bitches
0,act
0,like
0,they
0,got
0,everything
0,they
0,have
0,on
0,they
0,"own,"
0,like
0,no
0,bitch
0,you
0,had
0,some
0,form
0,of
0,assistance
0,Why
0,is
0,@red_is_raw
0,such
0,a
0,bitch?
0,I
0,mean
0,who
0,gets
0,mild
0,salsa?
0,His
0,father
0,should
0,be
0,ashamed...
0,Why
0,is
0,Baltimore
0,so
0,damn
0,ghetto
0,&#128514;
0,Why
0,is
0,all
0,these
0,artist
0,and
0,new
0,ones
0,making
0,so
0,much
0,trash?
0,Why
0,is
0,it
0,always
0,the
0,fat
0,bitches
0,talking
0,shit?
0,Why
0,is
0,it
0,everytime
0,I
0,go
0,to
0,cracker
0,barrel
0,the
0,girl
0,with
0,great
0,tits
0,that
0,seats
0,you
0,who
0,is
0,your
0,waitress
0,nope
0,its
0,the
0,chick
0,with
0,2
0,teeth
0,Why
0,is
0,my
0,mother
0,bothering
0,me
0,about
0,the
0,trash?
0,It's
0,my
0,day
0,off
0,leave
0,me
0,alone
0,and
0,stop
0,nagging
0,Why
0,is
0,my
0,phone
0,being
0,a
0,fucking
0,bitch
1,Why
1,is
1,that
1,most
1,of
1,the
1,niggas/bitches
1,I
1,use
1,to
1,fw
1,like
1,to
1,sub
1,me
1,?
1,&#128514;&#128557;
0,Why
0,is
0,this
0,bitch
0,throwing
0,condoms?
0,Lmao
0,Why
0,isn't
0,Rogers
0,in
0,the
0,game?
0,What
0,a
0,pussy!
0,No
0,heart.
0,Not
0,tough.
0,Where's
0,the
0,out
0,cry?
0,Oh
0,he's
0,really
0,hurt?
0,No
0,excuse.
0,Cutler's
0,tougher...
0,Why
0,niccas
0,be
0,hating
0,tho
0,lol
0,..
0,Let
0,me
0,live
0,homie
0,Why
0,no
0,boycott
0,of
0,racist
0,"""redskins""?"
0,#Redskins
0,#ChangeTheName
0,#ChangeTheMascot
0,Why
0,tf
0,are
0,girls
0,still
0,virgins
0,?????????
0,We
0,only
0,got
0,2
0,months
0,to
0,live
0,bitch
0,you
0,better
0,throw
0,that
0,ass
0,back
1,Why
1,the
1,fuck
1,am
1,I
1,getting
1,notifications
1,about
1,two
1,cunts
1,getting
1,married
1,on
1,facebook?
1,I
1,dini
1,gie
1,a
1,fuck
1,#getlost
0,Why
0,the
0,fuck
0,are
0,the
0,@Yankees
0,throwing
0,batting
0,practice
0,tonight?
0,Holy
0,shit...
0,Why
0,the
0,fuck
0,is
0,this
0,bitch
0,calling
0,me
0,for
0,Why
0,the
0,most
0,Ratchet
0,bitches
0,be
0,talkin
0,shit?
0,Y'all
0,got
0,nothing
0,better
0,to
0,do
0,but
0,talk
0,"shit,"
0,pick
0,up
0,the
0,"liq,"
0,and
0,hop
0,on
0,a
0,dick.
1,Why
1,the
1,wifey
1,type
1,girls
1,single
1,and
1,the
1,hoes
1,being
1,cuffed
1,though?
0,Why
0,these
0,bitches
0,be
0,gettin
0,instagrams
0,just
0,to
0,post
0,pictures
0,of
0,other
0,bitches??
0,i
0,dont
0,get
0,it
1,Why
1,these
1,hoes
1,always
1,tryna
1,be
1,Bitches?
1,Don't
1,they
1,know
1,that
1,hoes
1,can't
1,be
1,bitches..
1,cause
1,they
1,hoes!
1,@yuckhalin
0,Why
0,these
0,thirsty
0,bitches
0,trying
0,to
0,hit
0,me
0,up
0,slide
0,out
0,of
0,my
0,kik
0,lmfaoo
0,&#128514;
0,Why
0,was
0,Jorge
0,Zimmerman
0,arrested?
0,Do
0,prosecutors
0,have
0,a
0,witness
0,that
0,saw
0,Zimmy
0,attack
0,TrayTray?
0,Are
0,they
0,afraid
0,of
0,the
0,hoodie
0,pussies?
1,Why
1,won't
1,we
1,run
1,the
1,ball?
1,Our
1,offensive
1,coordinator
1,is
1,retarded
1,Why
1,would
1,I
1,be
1,mad
1,at
1,a
1,bitch
1,who
1,couldn't
1,pass
1,the
1,10th
1,grade
1,&#128128;
1,I'll
1,wait
0,Why
0,would
0,I
0,fuck
0,a
0,bitch
0,that
0,can't
0,fuck?
0,Jus
0,like
0,u
0,hoes
0,don't
0,want
0,want
0,a
0,nigga
0,wit
0,a
0,clit
0,ticckler
0,Why
0,would
0,you
0,date
0,an
0,ugly
0,girl
0,who
0,is
0,also
0,a
0,huge
0,bitch?
0,Why
0,would
0,you
0,think
0,Common
0,is
0,trash?
0,Tf
0,Why
0,yall
0,bitches
0,be
0,havin
0,stretch
0,marks
0,on
0,yall
0,upper
0,ass
0,&#128514;&#128557;&#128557;
0,Why
0,"yes,"
0,functioning
0,tho
0,RT
0,@blaaksuedepumps:
0,Are
0,you
0,retarded?
0,Why
0,you
0,Worried
0,bout
0,a
0,"bitch,"
0,"weed,"
0,"clothes,sex,"
0,game
0,"system,"
0,"parties,chillin"
0,","
0,but
0,no
0,job
0,Why
0,you
0,fuckin
0,wit
0,a
0,niggah
0,if
0,you
0,aint
0,fuckin
0,wit
0,a
0,real
0,niggah
1,Why
1,you
1,gotta
1,be
1,such
1,a
1,hoe
1,smh
1,I
1,ain't
1,captain
1,save
1,a
1,hoe
1,!!
0,Why
0,you
0,let
0,these
0,hoes
0,tear
0,what
0,we
0,had
0,apart
0,you
0,shud
0,be
0,beware
0,beware
0,Why
0,you
0,let
0,these
0,hoes
0,tear
0,what
0,we
0,had
0,right
0,apart
0,Why
0,you
0,shouldn't
0,eat
0,pussy
0,unless
0,you
0,love
0,her
0,http://t.co/BkpLT6D9ax
0,Why
0,you
0,stressin
0,bout
0,a
0,bitch
0,.
0,Why
0,you
0,talking
0,to
0,hoes
0,about
0,bro
0,nem?!
0,&#128548;
2,Why
2,you
2,think
2,all
2,these
2,niggas
2,end
2,up
2,with
2,all
2,these
2,kids?
2,Fucking
2,ugly
2,bitches
0,Why
0,you
0,worried
0,bout
0,that
0,other
0,hoe?
0,Cuz
0,that
0,other
0,hoe
0,aint
0,worried
0,bout
0,another
0,hoe
0,Wicked
0,Oreo
0,Wifey
0,had
0,the
0,hoes
0,back
0,then
0,&#128514;&#128514;
0,Will
0,Hillary
0,&#8216;dodo-bird&#8217;
0,Be
0,Dems
0,2016
0,Candidate
0,To
0,Take
0,Over
0,Obama's
0,Job
0,As
0,US
0,Prez?
0,DoG
0,http://t.co/wFlZyXmVk6
0,via
0,@worldnetdaily
0,Will
0,be
0,interesting
0,to
0,watch
0,how
0,Interlagos
0,grips
0,in
0,this
0,weekend.
0,F1
0,cars
0,basically
0,the
0,guinea
0,pigs
0,for
0,WEC
0,later
0,this
0,month.
0,Will
0,entertaining
0,the
0,hoes
0,smh
0,Will
0,you
0,sell
0,that
0,pussy
0,for
0,me
0,?
0,Will&#8217;s
0,tweets
0,scream
0,&#8220;Look
0,at
0,"me,"
0,I&#8217;m
0,a
0,pansy
0,ass
0,bitch&#8221;
0,like
0,5
0,of
0,the
0,7
0,days
0,in
0,a
0,week.
1,Wilson
1,a
1,hoe
1,he
1,said
1,that
1,shit
1,2
1,years
1,ago
0,Winking
0,emoji?
0,I'm
0,about
0,to
0,fuck
0,her
0,right
0,in
0,the
0,pussy
1,Winn
1,Dixie
1,is
1,for
1,real
1,niggaz
1,publix
1,is
1,for
1,pussies
0,Winter
0,time
0,walking
0,is
0,no
0,hoe
0,!!!
0,ctfu
0,Winter
0,weather
0,gon
0,have
0,a
0,niggah
0,in
0,his
0,feelings
0,&#128544;&#128532;&#128527;&#128554;&#128149;
0,.
0,Wintertime
0,..
0,Bout
0,to
0,turn
0,the
0,grind
0,back
0,on
0,..
0,Don't
0,spent
0,enough
0,money
0,wit
0,u
0,niccas
0,Wish
0,@alliemathews
0,would
0,stop
0,being
0,lazy
0,and
0,be
0,a
0,little
0,rebellious.
0,Come
0,to
0,Indy
0,bitch
0,titz.
0,@tyler_yost
0,misses
0,you
2,Wish
2,I
2,coulda
2,said
2,more
2,to
2,@EmmaleeeParkerr
2,tonight.
2,Good
2,seeing
2,you
2,fag.
2,&#128540;
1,Wish
1,I
1,got
1,hoes
1,like
1,James
1,Bond
1,Wish
1,I
1,would
1,let
1,you
1,dig
1,in
1,my
1,pockets
1,...
1,God
1,bless
1,you
1,w/
1,breath
1,in
1,your
1,body...
1,Lazy
1,ass
1,bitch
1,get
1,up
1,&amp;
1,start
1,grinding
0,Wish
0,i
0,had
0,a
0,bad
0,bitch
0,tonight
0,where
0,they
0,at?
0,Wish
0,they'd
0,teach
0,Tracee.
0,RT
0,@kanYeBreast:
0,all
0,chihuahuas
0,do
0,that
0,squinty
0,eye
0,shit.
0,I
0,think
0,it's
0,hilarious.
0,With
0,a
0,pussy
0,mullet
0,With
0,birds
0,ill
0,share
0,this
0,lonely
0,view
0,With
0,my
0,best
0,bitches
0,@nerissaloren
0,@robertenders
0,http://t.co/nsNgQ3q0
1,With
1,my
1,partner
1,in
1,crime
1,riri22barbie
1,yesss
1,&#128128;
1,bitch
1,stole
1,my
1,look!
1,Hah
1,#vegasqueens
1,#ladykimora
1,&#128139;&#128139;
1,http://t.co/wXKj826B1E
1,With
1,no
1,babymama
1,drama
1,","
1,side
1,hoes
1,all
1,that
1,...just
1,fa
1,me
1,n
1,only
1,me
1,!
0,With
0,the
0,birds
0,i
0,share
0,this
0,lonely
0,view..
0,With
0,the
0,bitches
0,"@moonsnlullabies,"
0,"@LaLeaa_,"
0,&amp;
0,@DayReeee
0,&#128109;&#128111;
0,&#128139;&#128168;
0,---
0,@HookahDrive
0,With
0,yo
0,twatching
0,ass
0,bitch!!
0,Without
0,"serge,"
0,the
0,bird
0,chirps.
0,The
0,sun
0,"burns,"
0,the
0,grass
0,"grows,"
0,the
0,world
0,turns.
0,The
0,moon
0,"glows,"
0,the
0,river
0,flows.
0,But
0,I
0,die
0,without
0,serge.
0,Without
0,the
0,hoes
0,it
0,was
0,gonna
0,be
0,hard
0,for
0,us
0,to
0,pick
0,out
0,good
0,women
0,so
0,hoes
0,you
0,doing
0,a
0,good
0,job
0,.....keep
0,on
0,hoeing!
0,Wiz
0,khalifa
0,was
0,the
0,most
0,influential
0,rapper
0,in
0,my
0,era.
0,We
0,seem
0,to
0,forget
0,all
0,the
0,trends
0,this
0,nigguh
0,started
0,Wiz
0,lost
0,his
0,bitch
0,to
0,this
0,nigga
0,ain't
0,no
0,weed
0,in
0,the
0,world
0,strong
0,enough
0,to
0,help
0,him
0,get
0,over
0,that
0,http://t.co/L2xzrUqwkP
0,Wiz
0,need
0,to
0,go
0,back
0,to
0,the
0,"""yeahhhhhhh"
0,"bitch"""
0,"""OKKKK"""
0,wiz
0,Wiz
0,thought
0,he
0,could
0,turn
0,his
0,hoe
0,into
0,a
0,house
0,wife
0,#SHEDONTBELONGTOYOU
0,#SHEBELONGSTOTHEWORLD
0,Wizard
0,turned
0,into
0,a
0,hoe
0,after
0,a
0,break
0,up
0,Woke
0,up
0,cold
0,thenna
0,bitch
0,n
0,stomach
0,on
0,Flat
0,fr
0,&#128514;&#128514;&#128514;
0,http://t.co/71IVR8ISlK
0,Woke
0,up
0,dis
0,morning
0,pockets
0,filled
0,with
0,Xtra
0,pros
0,might
0,slide
0,thru
0,double
0,O
0,tonight
0,n
0,bless
0,the
0,hoes!
0,--
0,#Peezy
0,Woke
0,up
0,feeling
0,like
0,a
0,bitch.
0,Gonna
0,stop
0,acting
0,like
0,a
0,bitch
0,over
0,some
0,weak
0,shit
0,and
0,focus
0,on
0,myself
0,now.
0,Its
0,me
0,time
0,bruh
0,Woke
0,up
0,the
0,next
0,morning
0,like
0,"""why"
0,in
0,THEE
0,FUCK
0,did
0,i
0,donate
0,my
0,cheese
0,to
0,these
0,skank
0,"hoes"""
0,&#128532;
0,Woman
0,busting
0,her
0,ass
0,to
0,please
0,you
0,and
0,you
0,treat
0,her
0,like
0,shit
0,cuz
0,you
0,a
0,immature
0,ass
0,lil
0,boy.
0,Yeah
0,fuck
0,all
0,you
0,hoe
0,ass
0,niggas.
0,Woman
0,have
0,staring
0,problems
0,just
0,as
0,much
0,as
0,men..Talking
0,all
0,this
0,mumbo
0,jumbo
0,about
0,men..I
0,just
0,give
0,them
0,retarded
0,faces
0,or
0,ignore
0,them..
0,Women
0,can't
0,do
0,something
0,called
0,live
0,life.Apparently
0,that's
0,being
0,a
0,hoe.
0,Women
0,stay
0,bragging
0,about
0,their
0,mans
0,penis
0,and
0,wonder
0,why
0,your
0,friend
0,fucked
0,him....smh
0,"....silly,"
0,silly
0,hoe.
0,Women
0,use
0,niggas
0,all
0,the
0,time
0,for
0,monetary
0,purposes
0,and
0,"gain,"
0,if
0,a
0,bitch
0,wanna
0,buy
0,me
0,some
0,sneakers
0,I
0,ain't
0,turning
0,shit
0,down.
1,Women
1,want
1,a
1,Best
1,Man
1,Holiday
1,type
1,of
1,nigga
1,meanwhile
1,you
1,have
1,mad
1,THOT
1,pics
1,on
1,ya
1,gram
1,talking
1,about
1,"""this"
1,could
1,be
1,"us"""
1,bitch
1,die
2,Women
2,who
2,are
2,feminist
2,are
2,the
2,ugly
2,bitches
2,who
2,cant
2,find
2,a
2,man
2,for
2,themselves
0,Won't
0,catch
0,me
0,sneak
0,"dissing,"
0,thats
0,fo
0,the
0,birds.
0,Won't
0,step
0,dad
0,me
0,hoe.
0,Lol
0,Woot!
0,RT
0,@Yankees:
0,#Yankees
0,completed
0,their
0,sixth
0,series
0,sweep
0,of
0,the
0,season
0,and
0,fourth
0,at
0,home.
0,Word
0,RT
0,@Maxin_Betha:
0,And
0,pussy
0,RT
0,@HumbltonBanks
0,And
0,snacks
0,RT
0,@Aerin_Marie:
0,"Ladies,"
0,keep
0,beer
0,(cont)
0,http://t.co/ssb5ERhd
0,Word
0,to
0,Ray
0,Rice
0,RT
0,&#8220;@WinningAssNick:
0,if
0,I
0,marry
0,you
0,ain't
0,gone
0,be
0,no
0,divorces
0,bitch.
0,only
0,way
0,outta
0,this
0,is
0,in
0,a
0,box
0,or
0,in
0,handcuffs.&#8221;
0,Word
0,to
0,my
0,bird!
0,http://plixi.com/p/60040730
0,Word
0,up
0,doe!
0,GM
0,RT
0,@shik702
0,Good
0,morning....it's
0,a
0,celebration
0,bitches!
0,Word...
0,But
0,what
0,r
0,Dms?
0,RT
0,@BakeGriffin
0,A
0,twitter
0,crush
0,is
0,some
0,bitch
0,shit.
0,Man
0,up
0,&amp;
0,enter
0,her
0,Dm's
0,bruh
0,Words
0,for
0,my
0,single
0,niggaz
0,out
0,here!
0,too
0,many
0,bad
0,bitches
0,better
0,than
0,the
0,last
0,so
0,never
0,sweat
0,a
0,chick
0,man
0,they
0,confused
0,and
0,that's
0,ok.
0,Work
0,",nigga"
0,fuck
0,work!!
0,It's
0,Friday
0,"bitches,"
0,fuck
0,Friday!!
0,All
0,about
0,Saturday
0,!!!
0,Tomorrow
0,will
0,be
0,epic!!
0,Work
0,be
0,having
0,a
0,bitch
0,enervated
0,and
0,shit.
0,Work
0,is
0,such
0,a
0,bitch
0,right
0,now
0,Work
0,out
0,hoe
0,http://t.co/zOLMGuj5HK
0,Work
0,right
0,now
0,is
0,bitch
0,Working
0,Saturday
0,is
0,for
0,the
0,birds
0,#FML
0,World
0,War
0,Z
0,is
0,on
0,Netflix
0,yasssss
0,bitch
0,yasssss
3,Worlds
3,biggest
3,faggot
3,lol
0,Worst
0,shit
0,ever....
0,mayo
0,already
0,"trash,"
0,and
0,to
0,mix
0,that
0,trash
0,shit
0,wit
0,the
0,gawd
0,condiment
0,that
0,is
0,ketchup
0,is
0,ultimate
0,trash
0,Would
0,you
0,be
0,interested
0,in
0,some
0,eggplant?
0,RT
0,@NittyScottMC:
0,twerk
0,on
0,me
0,http://t.co/75UftRuVDZ
0,Would
0,you
0,drink
0,with
0,a
0,nigguh?
0,Do
0,you
0,smoke
0,weed?
0,Would
0,you
0,rather
0,be
0,a
0,monkey
0,or
0,a
0,gorilla?
0,&#8212;
0,"Neither,"
0,they're
0,both
0,hairy!
0,But
0,if
0,I
0,had
0,to
0,"choose,"
0,a
0,monkey.
0,They...
0,http://t.co/h2RQF5OqWb
1,Would've
1,liked
1,some
1,more
1,backup
1,but
1,I
1,can
1,handle
1,myself
1,against
1,a
1,gang
1,of
1,retards.
0,Wow
0,","
0,that's
0,a
0,stupid
0,bitch
0,&#128514;&#128514;
0,Wow
0,I
0,swear
0,I'm
0,gonna
0,cunt
0,punch
0,you
1,Wow
1,fucken
1,Bradley
1,sucks
1,ass.
1,And
1,his
1,coach
1,said
1,this
1,niggah
1,can
1,play
1,for
1,Barcelona
1,hahahahahaha
0,Wow
0,my
0,cuzin
0,dont
0,like
0,lil
0,"snupe,"
0,this
0,niggah
0,trippin
1,Wow
1,my
1,dad
1,just
1,racked
1,me
1,what
1,a
1,fag
0,Wow
0,redskins
0,don't
0,want
0,this
0,"Wow,"
0,Charlie
0,Strong
0,is
0,cleaning
0,house.
0,Might
0,be
0,upwards
0,of
0,10
0,released
0,before
0,he
0,is
0,done.
0,@Evan_P_Grant
1,"Wow,"
1,the
1,whiggers
1,at
1,the
1,Tea
1,Party
1,Nation
1,banned
1,me.
1,I
1,didn't
1,even
1,use
1,any
1,bad
1,words!
1,Maybe
1,my
1,racist
1,founding
1,father
1,quotes
1,did
1,it...
0,Wow.
0,No
0,yellow
0,yet?
0,=
0,Pagenaud
0,and
0,Marco
0,screwed.
0,Maybe
0,no
0,yellow
0,coming
0,Wow...
0,RT
0,@TayNic
0,So
0,THIS
0,is
0,why
0,big
0,titties
0,were
0,slandered
0,today?!!&#128545;
0,U
0,bitch!
0,RT
0,@Alyricz:
0,Stop
0,the
0,bullshit
0,...
0,http://t.co/ghWS4TJT
0,Wowwww
0,this
0,bitch
0,is
0,so
0,ratchet
0,holy
0,crap
1,Wrote
1,the
1,absolute
1,worst
1,paper
1,of
1,my
1,life
1,last
1,week
1,and
1,still
1,got
1,a
1,B+.
1,Gotta
1,love
1,taking
1,freshman
1,English
1,#retards
0,Wtf
0,I
0,look
0,like
0,lying
0,about
0,knowing
0,a
0,bitch
0,for
0,?
0,If
0,I
0,don't
0,know
0,the
0,hoe
0,I
0,don't
0,know
0,the
0,hoe.
0,TF
0,it's
0,SIMPLE
0,&#128529;
0,Wtf
0,am
0,I
0,watching
0,bgc
0,I
0,hat
0,watching
0,these
0,ugly
0,ass
0,ghetto
0,hoes
0,put
0,there
0,family
0,name
0,to
0,shame
0,Wtf
0,bitch
0,Wtf
0,for
0,real
0,now
0,all
0,these
0,stupid
0,bitches
0,are
0,cutting
0,over
0,some
0,kid
0,smoking
0,pot?
0,I
0,can
0,guarantee
0,over
0,half
0,of
0,them
0,smoke
0,pot
0,themselves
0,#smh
0,"Wtf,"
0,"""Show"
0,me
0,the
0,hoe
0,"facts"""
0,Wtf...
0,3
0,days
0,&amp;
0,3
0,nights!
0,If
0,I
0,go
0,another
0,day.....
0,all
0,I
0,know
0,is
0,im
0,going
0,ape
0,shit....
0,Wussup
0,pussies
0,;)
0,#ImBack
0,#NewTwitter
0,Wut
0,a
0,bitch
0,Xavier
0,a
0,"hoe,"
0,he
0,never
0,lookin
0,out..
0,Y
0,Rick
0,such
0,a
0,weak
0,hoe
0,n
0,this
0,season?
0,Not
0,a
0,good
0,look
0,fam
0,Y
0,se
0,acab&#243;!!
0,Mexico
0,wins
0,3-0!
0,That's
0,my
0,team
0,bitches
0,&#10084;&#65039;&#128154;
0,#VIVAMEXICO
0,Y
0,u
0,a
0,bitch
0,doe?
0,Y&#8217;all
0,saying
0,you
0,wouldn&#8217;t
0,eat
0,her
0,pussy?
0,More
0,for
0,me
1,Y'all
1,Mfs
1,better
1,believe
1,in
1,karma
1,...
1,That
1,bitch
1,oh
1,so
1,real
0,Y'all
0,all
0,some
0,hoes
0,Y'all
0,be
0,cool
0,out
0,there
0,in
0,that
0,cold
0,chasing
0,them
0,hoes
0,&#9996;&#65039;
0,Y'all
0,be
0,giving
0,the
0,pooest
0,bitches
0,so
0,much
0,"hype,"
0,stop
0,it.
0,Y'all
0,be
0,letting
0,ya
0,side
0,bitches
0,in
0,the
0,house
0,y'all
0,trippin
0,Y'all
0,bitches
0,FAKE
0,&#128514;&#128557;
0,Y'all
0,bitches
0,be
0,coming
0,up
0,with
0,some
0,dumb
0,shit...
0,What
0,the
0,fuck
0,is
0,"""fleek""?"
0,&#128529;
0,Y'all
0,bitches
0,better
0,stop
0,the
0,madness
0,.....
0,Y'all
0,bitches
0,need
0,to
0,sandos!
0,Y'all
0,bitches
0,wanna
0,be
0,so
0,different
0,and
0,y'all
0,really
0,so
0,basic&#128553;&#128553;&#128553;
0,Y'all
0,bitches
0,want
0,a
0,good
0,dude
0,but
0,can't
0,be
0,real
0,at
0,all
0,then
0,want
0,to
0,blame
0,them
0,for
0,their
0,reaction
0,to
0,your
0,bullshit.
0,Grow
0,the
0,fuck
0,up.
0,Y'all
0,can
0,have
0,Skylar
0,Diggins.
0,looks
0,like
0,a
0,tranny
0,to
0,me
0,Y'all
0,can
0,have
0,these
0,so
0,called
0,"""bad"
0,"bitches""."
0,I'm
0,looking
0,for
0,a
0,nerd
0,like
0,Rocky
0,Balboa
0,had.
0,Y'all
0,can
0,say
0,"""Imma"
0,make
0,it
0,way
0,farther
0,than
0,"you.""all"
0,you
0,want
0,but
0,aye
0,I'm
0,gonna
0,have
0,fun
0,bitch
0,so
0,SUCK
0,A
0,DIIICCCKKK!!
0,Y'all
0,dumb
0,bitches
0,out
0,here
0,FUCKING
0,UP
0,Y'all
0,entertained
0,by
0,these
0,bitch
0,az
0,niggas
0,hitting
0,women?
0,Smh
0,Who
0,raised
0,you?
0,Y'all
0,folks
0,basic
0,","
0,ya
0,parents
0,both
0,racist
0,","
0,I'm
0,lawyering
0,these
0,hoes
0,out
0,here
0,","
0,beatin
0,cases
0,Y'all
0,hoes
0,believe
0,anything
0,though
1,Y'all
1,hoes
1,"broke,"
1,be
1,stealing
1,from
1,the
1,mall
1,but
1,be
1,flexing
0,Y'all
0,hoes
0,don't
0,need
0,a
0,valentine
0,","
0,Y'all
0,need
0,Jesus
0,Y'all
